"trip_id","duration","start_time","end_time","start_station","start_lat","start_lon","end_station","end_lat","end_lon","bike_id","plan_duration","trip_route_category","passholder_type","Station_ID","Station_Name","Go_live_date","Region","Status"
96231081,4,"0007-09-18 06:08:00","0007-09-18 06:12:00",3038,34.0468,-118.248,3062,34.0477,-118.243,6606,1,"One Way","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
96237650,7,"0007-09-18 07:53:00","0007-09-18 08:00:00",3049,34.057,-118.254,3055,34.0442,-118.252,5875,30,"One Way","Monthly Pas",3049,"2nd & Figue","0000-00-00","DTLA","Active"
96237651,4,"0007-09-18 07:53:00","0007-09-18 07:57:00",3031,34.0447,-118.252,3005,34.0485,-118.259,6391,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
96237652,6,"0007-09-18 07:51:00","0007-09-18 07:57:00",3014,34.0566,-118.237,3030,34.0519,-118.244,6087,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96237653,8,"0007-09-18 07:51:00","0007-09-18 07:59:00",3082,34.0465,-118.237,3058,34.0358,-118.233,12021,30,"One Way","Monthly Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
96237654,6,"0007-09-18 07:51:00","0007-09-18 07:57:00",4151,34.1424,-118.142,4162,34.1475,-118.148,6655,30,"One Way","Monthly Pas",4151,"Los Robles ","0000-00-00","Pasadena","Inactive"
96237655,10,"0007-09-18 07:49:00","0007-09-18 07:59:00",3042,34.0493,-118.239,3075,34.0421,-118.256,12012,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96237656,11,"0007-09-18 07:48:00","0007-09-18 07:59:00",4209,33.9962,-118.477,4215,34.0143,-118.491,12211,1,"One Way","Walk-up",4209,"Rose & Main","0000-00-00","Venice","Active"
96237657,12,"0007-09-18 07:47:00","0007-09-18 07:59:00",4209,33.9962,-118.477,4215,34.0143,-118.491,12172,1,"One Way","Walk-up",4209,"Rose & Main","0000-00-00","Venice","Active"
96237658,6,"0007-09-18 07:43:00","0007-09-18 07:49:00",3082,34.0465,-118.237,3030,34.0519,-118.244,6518,30,"One Way","Monthly Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
96237660,4,"0007-09-18 07:40:00","0007-09-18 07:44:00",4157,34.141,-118.132,4180,34.138,-118.129,5885,1,"One Way","One Day Pas",4157,"Lake & Del ","0000-00-00","Pasadena","Inactive"
96237661,7,"0007-09-18 07:36:00","0007-09-18 07:43:00",3014,34.0566,-118.237,3030,34.0519,-118.244,5990,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96237662,11,"0007-09-18 07:36:00","0007-09-18 07:47:00",3067,34.0452,-118.25,3014,34.0566,-118.237,6349,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
96237663,6,"0007-09-18 07:36:00","0007-09-18 07:42:00",4152,34.1497,-118.16,4162,34.1475,-118.148,6216,30,"One Way","Monthly Pas",4152,"Pasadena Mu","0000-00-00","Pasadena","Inactive"
96237664,13,"0007-09-18 07:34:00","0007-09-18 07:47:00",3042,34.0493,-118.239,3054,34.0392,-118.236,12266,1,"One Way","Walk-up",3042,"1st & Centr","0000-00-00","DTLA","Active"
96237665,17,"0007-09-18 07:34:00","0007-09-18 07:51:00",3062,34.0477,-118.243,3082,34.0465,-118.237,6416,30,"One Way","Monthly Pas",3062,"3rd & San P","0000-00-00","DTLA","Active"
96237666,12,"0007-09-18 07:33:00","0007-09-18 07:45:00",4151,34.1424,-118.142,4154,34.1561,-118.151,6172,30,"One Way","Monthly Pas",4151,"Los Robles ","0000-00-00","Pasadena","Inactive"
96237667,6,"0007-09-18 07:31:00","0007-09-18 07:37:00",3022,34.0461,-118.233,3030,34.0519,-118.244,5786,30,"One Way","Monthly Pas",3022,"3rd & Santa","0000-00-00","DTLA","Active"
96237668,8,"0007-09-18 07:27:00","0007-09-18 07:35:00",4170,34.1607,-118.132,4163,34.1505,-118.132,6133,30,"One Way","Monthly Pas",4170,"Lake & Merr","0000-00-00","Pasadena","Inactive"
96237669,6,"0007-09-18 07:24:00","0007-09-18 07:30:00",3014,34.0566,-118.237,3030,34.0519,-118.244,6139,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96237670,6,"0007-09-18 07:23:00","0007-09-18 07:29:00",4163,34.1505,-118.132,4144,34.1424,-118.133,5907,30,"One Way","Monthly Pas",4163,"Lake & Locu","0000-00-00","Pasadena","Inactive"
96237672,2,"0007-09-18 07:22:00","0007-09-18 07:24:00",3047,34.04,-118.266,3056,34.0375,-118.265,6654,30,"One Way","Monthly Pas",3047,"Pico & Flow","0000-00-00","DTLA","Active"
96237673,9,"0007-09-18 07:22:00","0007-09-18 07:31:00",4180,34.138,-118.129,4163,34.1505,-118.132,6280,30,"One Way","Monthly Pas",4180,"Caltech Wes","0000-00-00","Pasadena","Inactive"
96237674,13,"0007-09-18 07:20:00","0007-09-18 07:33:00",3082,34.0465,-118.237,3007,34.0505,-118.255,6047,30,"One Way","Monthly Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
96237675,4,"0007-09-18 07:18:00","0007-09-18 07:22:00",3031,34.0447,-118.252,3032,34.0499,-118.256,12059,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
96237678,3,"0007-09-18 07:18:00","0007-09-18 07:21:00",3042,34.0493,-118.239,3030,34.0519,-118.244,6228,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96237681,3,"0007-09-18 07:18:00","0007-09-18 07:21:00",3042,34.0493,-118.239,3030,34.0519,-118.244,6374,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96237687,6,"0007-09-18 07:15:00","0007-09-18 07:21:00",3014,34.0566,-118.237,3030,34.0519,-118.244,6315,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96237688,27,"0007-09-18 07:15:00","0007-09-18 07:42:00",3011,34.0411,-118.268,3011,34.0411,-118.268,12399,30,"Round Trip","Monthly Pas",3011,"Figueroa & ","0000-00-00","DTLA","Active"
96237695,10,"0007-09-18 07:11:00","0007-09-18 07:21:00",4165,34.1418,-118.149,4144,34.1424,-118.133,12385,30,"One Way","Monthly Pas",4165,"Del Mar Sta","0000-00-00","Pasadena","Inactive"
96237696,9,"0007-09-18 07:10:00","0007-09-18 07:19:00",4211,33.9849,-118.47,4207,34.0009,-118.469,6360,1,"One Way","Walk-up",4211,"Pacific & N","0000-00-00","Venice","Active"
96237697,4,"0007-09-18 07:10:00","0007-09-18 07:14:00",3031,34.0447,-118.252,3005,34.0485,-118.259,6147,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
96237698,11,"0007-09-18 07:10:00","0007-09-18 07:21:00",3026,34.0632,-118.246,3005,34.0485,-118.259,12257,30,"One Way","Monthly Pas",3026,"Figueroa & ","0000-00-00","DTLA","Active"
96237699,4,"0007-09-18 07:08:00","0007-09-18 07:12:00",3028,34.0583,-118.246,3026,34.0632,-118.246,12115,30,"One Way","Monthly Pas",3028,"Grand & Tem","0000-00-00","DTLA","Active"
96237700,8,"0007-09-18 07:03:00","0007-09-18 07:11:00",3066,34.0634,-118.236,3038,34.0468,-118.248,6418,30,"One Way","Monthly Pas",3066,"Spring & Co","0000-00-00","DTLA","Active"
96237701,29,"0007-09-18 06:59:00","0007-09-18 07:28:00",4211,33.9849,-118.47,4216,34.0234,-118.48,6093,365,"One Way","Flex Pass",4211,"Pacific & N","0000-00-00","Venice","Active"
96237702,11,"0007-09-18 06:59:00","0007-09-18 07:10:00",4159,34.1459,-118.117,4157,34.141,-118.132,6321,1,"One Way","One Day Pas",4159,"Pasadena Ci","0000-00-00","Pasadena","Inactive"
96237703,17,"0007-09-18 06:59:00","0007-09-18 07:16:00",3082,34.0465,-118.237,3007,34.0505,-118.255,5859,30,"One Way","Monthly Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
96237704,14,"0007-09-18 06:58:00","0007-09-18 07:12:00",3042,34.0493,-118.239,3064,34.0468,-118.257,6273,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96237706,8,"0007-09-18 06:53:00","0007-09-18 07:01:00",3031,34.0447,-118.252,3034,34.0421,-118.263,6398,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
96237708,19,"0007-09-18 06:49:00","0007-09-18 07:08:00",4154,34.1561,-118.151,4151,34.1424,-118.142,6257,30,"One Way","Monthly Pas",4154,"Fair Oaks &","0000-00-00","Pasadena","Inactive"
96237716,25,"0007-09-18 06:36:00","0007-09-18 07:01:00",4212,33.9881,-118.472,4215,34.0143,-118.491,6014,30,"One Way","Monthly Pas",4212,"Windward & ","0000-00-00","Venice","Active"
96237717,57,"0007-09-18 06:35:00","0007-09-18 07:32:00",4210,33.9843,-118.472,4210,33.9843,-118.472,12404,1,"Round Trip","Walk-up",4210,"Ocean Front","0000-00-00","Venice","Active"
96244298,10,"0007-09-18 08:45:00","0007-09-18 08:55:00",3006,34.0455,-118.257,3082,34.0465,-118.237,12435,30,"One Way","Monthly Pas",3006,"Olive & 8th","0000-00-00","DTLA","Active"
96244299,3,"0007-09-18 08:45:00","0007-09-18 08:48:00",3074,34.0442,-118.261,3006,34.0455,-118.257,6067,365,"One Way","Monthly Pas",3074,"Hope & Olym","0000-00-00","DTLA","Active"
96244300,10,"0007-09-18 08:44:00","0007-09-18 08:54:00",4156,34.1499,-118.138,4180,34.138,-118.129,5892,30,"One Way","Monthly Pas",4156,"Madison & W","0000-00-00","Pasadena","Inactive"
96244301,12,"0007-09-18 08:43:00","0007-09-18 08:55:00",3066,34.0634,-118.236,3007,34.0505,-118.255,12390,30,"One Way","Monthly Pas",3066,"Spring & Co","0000-00-00","DTLA","Active"
96244302,13,"0007-09-18 08:42:00","0007-09-18 08:55:00",3014,34.0566,-118.237,3048,34.0417,-118.235,5740,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96244303,6,"0007-09-18 08:40:00","0007-09-18 08:46:00",3068,34.0532,-118.251,3016,34.0529,-118.242,12124,30,"One Way","Monthly Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
96244304,2,"0007-09-18 08:39:00","0007-09-18 08:41:00",3016,34.0529,-118.242,3030,34.0519,-118.244,12032,30,"One Way","Monthly Pas",3016,"Los Angeles","0000-00-00","DTLA","Active"
96244305,10,"0007-09-18 08:39:00","0007-09-18 08:49:00",3030,34.0519,-118.244,3032,34.0499,-118.256,6139,30,"One Way","Monthly Pas",3030,"Main & 1st","0000-00-00","DTLA","Active"
96244306,9,"0007-09-18 08:36:00","0007-09-18 08:45:00",4220,34.0748,-118.259,3049,34.057,-118.254,6012,30,"One Way","Monthly Pas",4220,"Park & Echo","0000-00-00","DTLA","Active"
96244307,12,"0007-09-18 08:35:00","0007-09-18 08:47:00",3005,34.0485,-118.259,3081,34.0319,-118.25,5901,30,"One Way","Monthly Pas",3005,"7th & Flowe","0000-00-00","DTLA","Active"
96244308,6,"0007-09-18 08:32:00","0007-09-18 08:38:00",3042,34.0493,-118.239,3069,34.0509,-118.248,12031,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96244309,8,"0007-09-18 08:24:00","0007-09-18 08:32:00",3068,34.0532,-118.251,3014,34.0566,-118.237,6709,30,"One Way","Monthly Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
96244310,13,"0007-09-18 08:21:00","0007-09-18 08:34:00",4165,34.1418,-118.149,4176,34.1379,-118.122,6358,30,"One Way","Monthly Pas",4165,"Del Mar Sta","0000-00-00","Pasadena","Inactive"
96244311,5,"0007-09-18 08:21:00","0007-09-18 08:26:00",3038,34.0468,-118.248,3062,34.0477,-118.243,6471,1,"One Way","Walk-up",3038,"Main & 5th","0000-00-00","DTLA","Active"
96244312,4,"0007-09-18 08:19:00","0007-09-18 08:23:00",3064,34.0468,-118.257,3008,34.0466,-118.263,6541,30,"One Way","Monthly Pas",3064,"Grand & 7th","0000-00-00","DTLA","Active"
96244314,20,"0007-09-18 08:16:00","0007-09-18 08:36:00",4174,34.1653,-118.151,4157,34.141,-118.132,12410,30,"One Way","Monthly Pas",4174,"Fair Oaks &","0000-00-00","Pasadena","Inactive"
96244315,15,"0007-09-18 08:16:00","0007-09-18 08:31:00",3014,34.0566,-118.237,3019,34.0386,-118.261,6005,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96244316,4,"0007-09-18 08:16:00","0007-09-18 08:20:00",3049,34.057,-118.254,3005,34.0485,-118.259,6313,365,"One Way","Flex Pass",3049,"2nd & Figue","0000-00-00","DTLA","Active"
96244320,11,"0007-09-18 08:12:00","0007-09-18 08:23:00",3034,34.0421,-118.263,3030,34.0519,-118.244,12395,30,"One Way","Monthly Pas",3034,"Hope & 11th","0000-00-00","DTLA","Active"
96244321,7,"0007-09-18 08:11:00","0007-09-18 08:18:00",3046,34.0529,-118.247,3082,34.0465,-118.237,5909,30,"One Way","Monthly Pas",3046,"2nd & Hill","0000-00-00","DTLA","Active"
96244327,8,"0007-09-18 08:10:00","0007-09-18 08:18:00",3082,34.0465,-118.237,3058,34.0358,-118.233,6309,30,"One Way","Monthly Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
96244328,12,"0007-09-18 08:09:00","0007-09-18 08:21:00",3068,34.0532,-118.251,3006,34.0455,-118.257,12435,30,"One Way","Monthly Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
96244329,41,"0007-09-18 08:08:00","0007-09-18 08:49:00",3005,34.0485,-118.259,3067,34.0452,-118.25,12427,1,"One Way","Walk-up",3005,"7th & Flowe","0000-00-00","DTLA","Active"
96244335,6,"0007-09-18 08:05:00","0007-09-18 08:11:00",3067,34.0452,-118.25,3005,34.0485,-118.259,5901,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
96244336,18,"0007-09-18 08:04:00","0007-09-18 08:22:00",4254,34.0287,-118.284,3035,34.0484,-118.261,6037,30,"One Way","Monthly Pas",4254,"Hoover & 29","0000-00-00","DTLA","Active"
96244337,34,"0007-09-18 08:04:00","0007-09-18 08:38:00",3055,34.0442,-118.252,3081,34.0319,-118.25,5875,30,"One Way","Monthly Pas",3055,"7th & Main","0000-00-00","DTLA","Inactive"
96244338,8,"0007-09-18 08:03:00","0007-09-18 08:11:00",3008,34.0466,-118.263,3025,34.0329,-118.268,6462,30,"One Way","Monthly Pas",3008,"Figueroa & ","0000-00-00","DTLA","Active"
96244339,3,"0007-09-18 08:01:00","0007-09-18 08:04:00",3068,34.0532,-118.251,3063,34.048,-118.254,12085,30,"One Way","Monthly Pas",3068,"Grand & 3rd","0000-00-00","DTLA","Active"
96244340,5,"0007-09-18 08:00:00","0007-09-18 08:05:00",3067,34.0452,-118.25,3005,34.0485,-118.259,5851,30,"One Way","Monthly Pas",3067,"Main & 6th","0000-00-00","DTLA","Active"
96244341,11,"0007-09-18 07:58:00","0007-09-18 08:09:00",4163,34.1505,-118.132,4159,34.1459,-118.117,6280,30,"One Way","Monthly Pas",4163,"Lake & Locu","0000-00-00","Pasadena","Inactive"
96244342,8,"0007-09-18 07:58:00","0007-09-18 08:06:00",3042,34.0493,-118.239,3007,34.0505,-118.255,6400,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96244343,10,"0007-09-18 07:57:00","0007-09-18 08:07:00",3014,34.0566,-118.237,3055,34.0442,-118.252,6349,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96244344,4,"0007-09-18 07:57:00","0007-09-18 08:01:00",3042,34.0493,-118.239,3027,34.05,-118.247,6329,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96244345,56,"0007-09-18 07:56:00","0007-09-18 08:52:00",3062,34.0477,-118.243,3063,34.048,-118.254,6690,1,"One Way","Walk-up",3062,"3rd & San P","0000-00-00","DTLA","Active"
96244346,58,"0007-09-18 07:55:00","0007-09-18 08:53:00",3062,34.0477,-118.243,3063,34.048,-118.254,6566,1,"One Way","Walk-up",3062,"3rd & San P","0000-00-00","DTLA","Active"
96244347,6,"0007-09-18 07:55:00","0007-09-18 08:01:00",3031,34.0447,-118.252,3008,34.0466,-118.263,6462,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
96244348,27,"0007-09-18 07:55:00","0007-09-18 08:22:00",4130,33.7193,-118.283,4130,33.7193,-118.283,12116,1,"Round Trip","Walk-up",4130,"DoubleTree ","0000-00-00","Port of LA","Active"
96244349,28,"0007-09-18 07:54:00","0007-09-18 08:22:00",4130,33.7193,-118.283,4130,33.7193,-118.283,12034,1,"Round Trip","Walk-up",4130,"DoubleTree ","0000-00-00","Port of LA","Active"
96244358,25,"0007-09-18 07:45:00","0007-09-18 08:10:00",3011,34.0411,-118.268,3076,34.0406,-118.254,12399,30,"One Way","Monthly Pas",3011,"Figueroa & ","0000-00-00","DTLA","Active"
96244359,25,"0007-09-18 07:44:00","0007-09-18 08:09:00",3011,34.0411,-118.268,3076,34.0406,-118.254,6570,30,"One Way","Monthly Pas",3011,"Figueroa & ","0000-00-00","DTLA","Active"
96244362,26,"0007-09-18 07:43:00","0007-09-18 08:09:00",3011,34.0411,-118.268,3076,34.0406,-118.254,5817,30,"One Way","Monthly Pas",3011,"Figueroa & ","0000-00-00","DTLA","Active"
96244364,21,"0007-09-18 07:39:00","0007-09-18 08:00:00",3067,34.0452,-118.25,3008,34.0466,-118.263,6432,1,"One Way","Walk-up",3067,"Main & 6th","0000-00-00","DTLA","Active"
96250995,7,"0007-09-18 09:53:00","0007-09-18 10:00:00",3030,34.0519,-118.244,3022,34.0461,-118.233,6087,30,"One Way","Monthly Pas",3030,"Main & 1st","0000-00-00","DTLA","Active"
96250996,1,"0007-09-18 09:52:00","0007-09-18 09:53:00",3030,34.0519,-118.244,3030,34.0519,-118.244,6087,30,"Round Trip","Monthly Pas",3030,"Main & 1st","0000-00-00","DTLA","Active"
96250997,4,"0007-09-18 09:49:00","0007-09-18 09:53:00",3027,34.05,-118.247,3023,34.0509,-118.241,6237,30,"One Way","Monthly Pas",3027,"Spring & 3r","0000-00-00","DTLA","Active"
96250999,5,"0007-09-18 09:45:00","0007-09-18 09:50:00",4183,34.1461,-118.129,4144,34.1424,-118.133,6206,1,"One Way","Walk-up",4183,"Catalina & ","0000-00-00","Pasadena","Inactive"
96251005,25,"0007-09-18 09:35:00","0007-09-18 10:00:00",3014,34.0566,-118.237,3034,34.0421,-118.263,5924,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96251006,13,"0007-09-18 09:34:00","0007-09-18 09:47:00",3014,34.0566,-118.237,3005,34.0485,-118.259,5944,30,"One Way","Monthly Pas",3014,"Union Stati","0000-00-00","DTLA","Active"
96251007,3,"0007-09-18 09:34:00","0007-09-18 09:37:00",3042,34.0493,-118.239,3030,34.0519,-118.244,5771,30,"One Way","Monthly Pas",3042,"1st & Centr","0000-00-00","DTLA","Active"
96251008,6,"0007-09-18 09:33:00","0007-09-18 09:39:00",3035,34.0484,-118.261,3007,34.0505,-118.255,6613,30,"One Way","Monthly Pas",3035,"Figueroa & ","0000-00-00","DTLA","Active"
96251009,15,"0007-09-18 09:30:00","0007-09-18 09:45:00",3005,34.0485,-118.259,3022,34.0461,-118.233,11990,1,"One Way","Walk-up",3005,"7th & Flowe","0000-00-00","DTLA","Active"
96251010,27,"0007-09-18 09:29:00","0007-09-18 09:56:00",4209,33.9962,-118.477,4214,33.9956,-118.482,6592,30,"One Way","Monthly Pas",4209,"Rose & Main","0000-00-00","Venice","Active"
96251011,13,"0007-09-18 09:28:00","0007-09-18 09:41:00",3075,34.0421,-118.256,3054,34.0392,-118.236,5801,30,"One Way","Monthly Pas",3075,"Broadway & ","0000-00-00","DTLA","Active"
96251012,12,"0007-09-18 09:25:00","0007-09-18 09:37:00",3031,34.0447,-118.252,3048,34.0417,-118.235,6521,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
96251013,10,"0007-09-18 09:22:00","0007-09-18 09:32:00",3082,34.0465,-118.237,3036,34.0392,-118.233,12435,30,"One Way","Monthly Pas",3082,"Traction & ","0000-00-00","DTLA","Active"
96251014,20,"0007-09-18 09:21:00","0007-09-18 09:41:00",4206,33.9983,-118.461,4209,33.9962,-118.477,12240,30,"One Way","Monthly Pas",4206,"California ","0000-00-00","Venice","Active"
96251015,6,"0007-09-18 09:19:00","0007-09-18 09:25:00",4183,34.1461,-118.129,4180,34.138,-118.129,6721,30,"One Way","Monthly Pas",4183,"Catalina & ","0000-00-00","Pasadena","Inactive"
96251017,7,"0007-09-18 09:19:00","0007-09-18 09:26:00",3031,34.0447,-118.252,3007,34.0505,-118.255,5784,30,"One Way","Monthly Pas",3031,"7th & Sprin","0000-00-00","DTLA","Active"
